N iter1 iter2 matriz
11037 0.004495 0.003525 0.046705
11038 0.004609 0.003807 0.046386
11039 0.004707 0.00352 0.046468
11040 0.004557 0.00356 0.046081
11041 0.004606 0.003607 0.045667
11042 0.004627 0.003649 0.045935
11043 0.004491 0.003587 0.045266
11044 0.004534 0.003545 0.048052
11045 0.005693 0.0045 0.046248
11046 0.004475 0.003532 0.045128
11047 0.004672 0.003553 0.044794
11048 0.00466 0.003529 0.046053
11049 0.004644 0.003759 0.045737
11050 0.004554 0.003744 0.045481
11051 0.004502 0.003523 0.04551
11052 0.004769 0.003531 0.045837
11053 0.006573 0.004429 0.050062
11054 0.003982 0.003014 0.039526
11055 0.003935 0.003084 0.038713
11056 0.004093 0.002996 0.03836
11057 0.003995 0.003036 0.037984
11058 0.003943 0.003013 0.038502
11059 0.0038 0.002996 0.038784
11060 0.003813 0.003007 0.038852
11061 0.003885 0.003214 0.038624
11062 0.003983 0.003052 0.039367
11063 0.003864 0.003178 0.041991
11064 0.004025 0.003508 0.037828
11065 0.003939 0.003155 0.038817
11066 0.003803 0.003048 0.039271
11067 0.003802 0.003004 0.038253
11068 0.003968 0.003044 0.038588
11069 0.003813 0.003183 0.037793
11070 0.003829 0.003004 0.037891
11071 0.003808 0.003222 0.03812
11072 0.003871 0.003002 0.038972
11073 0.004197 0.003049 0.037936
11074 0.003902 0.003016 0.037819
11075 0.00397 0.003 0.042663
11076 0.003842 0.003044 0.039346
11077 0.003847 0.003002 0.038227
11078 0.003824 0.003013 0.038284
11079 0.003826 0.003095 0.03815
11080 0.003789 0.003246 0.037907
11081 0.003875 0.003003 0.038013
11082 0.004044 0.003011 0.038003
11083 0.003895 0.00303 0.0381
11084 0.003939 0.003004 0.038513
11085 0.003972 0.003204 0.038688
11086 0.003864 0.003027 0.039019
11087 0.003891 0.003008 0.038474
11088 0.00382 0.00301 0.038701
11089 0.00387 0.003159 0.03827
11090 0.003843 0.003065 0.03822
11091 0.003911 0.003007 0.038397
11092 0.00387 0.003006 0.038438
11093 0.00413 0.003054 0.038468
11094 0.004123 0.003316 0.03817
11095 0.003837 0.003029 0.038001
11096 0.003967 0.003011 0.038338
11097 0.003842 0.003211 0.0387
11098 0.003886 0.003382 0.03954
11099 0.003855 0.003075 0.038439
11100 0.004037 0.003012 0.0383
11101 0.003874 0.003184 0.038552
11102 0.003864 0.003022 0.038398
11103 0.007065 0.004285 0.038401
11104 0.003862 0.003108 0.038602
11105 0.003863 0.003014 0.038715
11106 0.003826 0.003074 0.039094
11107 0.003893 0.003023 0.038651
11108 0.003828 0.003014 0.039192
11109 0.003924 0.00307 0.038405
11110 0.003825 0.003141 0.037931
11111 0.003843 0.003022 0.03807
11112 0.004026 0.003011 0.038249
11113 0.003855 0.003019 0.038138
11114 0.003941 0.003016 0.038628
11115 0.003877 0.003011 0.03826
11116 0.00388 0.003019 0.038587
11117 0.003838 0.003018 0.038751
11118 0.003819 0.003033 0.038484
11119 0.003823 0.003018 0.038419
11120 0.003849 0.003066 0.038328
11121 0.003824 0.003023 0.038166
11122 0.003858 0.003041 0.038112
11123 0.003913 0.003234 0.03824
11124 0.003823 0.003014 0.039147
11125 0.003992 0.003022 0.038475
11126 0.003964 0.003015 0.038124
11127 0.003897 0.00302 0.039461
11128 0.003843 0.003016 0.03843
11129 0.003821 0.003038 0.038228
11130 0.003851 0.003067 0.038349
11131 0.003819 0.003117 0.038781
11132 0.003832 0.003084 0.03825
11133 0.00386 0.003021 0.038252
11134 0.003902 0.003163 0.038432
11135 0.003916 0.003022 0.038523
11136 0.004 0.003024 0.038401
11137 0.00397 0.003033 0.038407
11138 0.003838 0.003023 0.038523
11139 0.003833 0.003094 0.039302
11140 0.004099 0.003024 0.038243
11141 0.003496 0.002753 0.034873
11142 0.003525 0.00276 0.034619
11143 0.003482 0.002871 0.034643
11144 0.003553 0.002751 0.034868
11145 0.003508 0.00275 0.034688
11146 0.003464 0.002748 0.035053
11147 0.003919 0.002873 0.03501
11148 0.003491 0.003012 0.034937
11149 0.003622 0.002803 0.034926
11150 0.003474 0.002887 0.03537
11151 0.00353 0.002891 0.03571
11152 0.00363 0.002754 0.035354
11153 0.003488 0.002751 0.034959
11154 0.003498 0.002763 0.034695
11155 0.003495 0.002764 0.035072
11156 0.003495 0.002817 0.034643
11157 0.003504 0.002748 0.03517
11158 0.003508 0.002753 0.035322
11159 0.003586 0.0028 0.034992
11160 0.003573 0.002749 0.035686
11161 0.003582 0.002754 0.035706
11162 0.003551 0.00275 0.035294
11163 0.003526 0.002984 0.034903
11164 0.003609 0.002756 0.034733
11165 0.003491 0.00275 0.034893
11166 0.003489 0.002751 0.035251
11167 0.003513 0.002757 0.03472
11168 0.003735 0.00275 0.034831
11169 0.003488 0.002755 0.034839
11170 0.003514 0.002846 0.034854
11171 0.003507 0.002752 0.035777
11172 0.003509 0.002872 0.035577
11173 0.003509 0.00277 0.034829
11174 0.003505 0.002818 0.036091
11175 0.003715 0.0029 0.036704
11176 0.0037 0.002995 0.034924
11177 0.003637 0.002805 0.035059
11178 0.003626 0.002829 0.034895
11179 0.003551 0.002789 0.035193
11180 0.003586 0.002759 0.034946
11181 0.003518 0.00276 0.034914
11182 0.003716 0.002755 0.035216
11183 0.003582 0.0029 0.035034
11184 0.003603 0.00282 0.035444
11185 0.003568 0.002839 0.035706
11186 0.003533 0.0028 0.035587
11187 0.003563 0.002793 0.03487
11188 0.003701 0.002763 0.035048
11189 0.003622 0.002757 0.035494
11190 0.003522 0.002761 0.038051
11191 0.003616 0.002763 0.035064
11192 0.003503 0.002758 0.036291
11193 0.00354 0.002839 0.035084
11194 0.003557 0.002764 0.034944
11195 0.003547 0.002762 0.035419
11196 0.003519 0.002761 0.035076
11197 0.003529 0.002775 0.035017
11198 0.003493 0.00293 0.035393
11199 0.003537 0.002759 0.035012
11200 0.003574 0.002788 0.035405
11201 0.003538 0.002774 0.035601
11202 0.003555 0.002759 0.035071
11203 0.003621 0.002764 0.035837
11204 0.003516 0.002763 0.035805
11205 0.003593 0.002857 0.035086
11206 0.003808 0.002811 0.035032
11207 0.003546 0.002789 0.035583
11208 0.003564 0.002781 0.034948
11209 0.003544 0.002766 0.035165
11210 0.003676 0.00277 0.034995
11211 0.003527 0.002761 0.035229
11212 0.00351 0.002811 0.034847
11213 0.003528 0.002765 0.0353
11214 0.003526 0.002816 0.035436
11215 0.003564 0.002767 0.035189
11216 0.003609 0.002801 0.035501
11217 0.003575 0.00277 0.035134
11218 0.003518 0.002794 0.034966
11219 0.00352 0.002763 0.035171
11220 0.00358 0.00277 0.03497
11221 0.003523 0.002763 0.035361
11222 0.003616 0.002771 0.035362
11223 0.004791 0.003691 0.035063
11224 0.00383 0.002993 0.035057
11225 0.003518 0.002765 0.037734
11226 0.003514 0.002882 0.035002
11227 0.003529 0.002842 0.035653
11228 0.003518 0.002762 0.035091
11229 0.003512 0.00277 0.034988
11230 0.00349 0.002773 0.034911
11231 0.003656 0.002847 0.035019
11232 0.003562 0.002806 0.035406
11233 0.003524 0.002776 0.035166
11234 0.003512 0.002779 0.034944
11235 0.003758 0.002809 0.035264
11236 0.003525 0.002763 0.035117
11237 0.005147 0.002558 0.032069
11238 0.003328 0.002606 0.03291
11239 0.003214 0.002581 0.032259
11240 0.003253 0.00256 0.032178
11241 0.003416 0.002615 0.031957
11242 0.003219 0.002541 0.032258
11243 0.003231 0.002537 0.032141
11244 0.003249 0.002543 0.032209
11245 0.003209 0.002553 0.032078
11246 0.003233 0.002547 0.031999
11247 0.003247 0.002539 0.03218
11248 0.003392 0.002546 0.032152
11249 0.003227 0.002542 0.032114
11250 0.003439 0.002547 0.03249
11251 0.00325 0.002677 0.032083
11252 0.003229 0.002587 0.0321
11253 0.003222 0.002541 0.032086
11254 0.003211 0.002544 0.032983
11255 0.003273 0.002637 0.032407
11256 0.003221 0.002613 0.034256
11257 0.003271 0.002555 0.035366
11258 0.003252 0.002576 0.034071
11259 0.003244 0.002543 0.033604
11260 0.003361 0.002786 0.032663
11261 0.003261 0.00256 0.034043
11262 0.003274 0.002574 0.036718
11263 0.003857 0.002655 0.035012
11264 0.003259 0.002556 0.032944
11265 0.003322 0.002616 0.03387
11266 0.004135 0.003285 0.03684
11267 0.003315 0.002571 0.034995
11268 0.004064 0.003243 0.037745
11269 0.003277 0.002548 0.038527
11270 0.003308 0.002757 0.036404
11271 0.003376 0.002592 0.034256
11272 0.003468 0.002814 0.037104
11273 0.003655 0.002569 0.034576
11274 0.003542 0.002834 0.03399
11275 0.003532 0.002732 0.037454
11276 0.003364 0.002866 0.034193
11277 0.003354 0.002678 0.032501
11278 0.003252 0.002556 0.033173
11279 0.003361 0.002628 0.039094
11280 0.003497 0.002565 0.037163
11281 0.003339 0.002643 0.034409
11282 0.00327 0.002553 0.033294
11283 0.003322 0.002611 0.034476
11284 0.003238 0.002609 0.036147
11285 0.00389 0.002607 0.037133
11286 0.003311 0.00271 0.033758
11287 0.0041 0.003264 0.038317
11288 0.003239 0.002883 0.034478
11289 0.003273 0.002553 0.032679
11290 0.003287 0.002555 0.032748
11291 0.003245 0.002568 0.032461
11292 0.003269 0.002551 0.032448
11293 0.003363 0.002556 0.036309
11294 0.003733 0.003048 0.036569
11295 0.004099 0.003228 0.044606
11296 0.004348 0.003281 0.034623
11297 0.003257 0.002553 0.032597
11298 0.003271 0.002569 0.032507
11299 0.003285 0.002742 0.033655
11300 0.004099 0.002752 0.032686
11301 0.00335 0.002565 0.033626
11302 0.0033 0.002696 0.035984
11303 0.003302 0.002575 0.032987
11304 0.003442 0.002652 0.03353
11305 0.003279 0.002881 0.032901
11306 0.003259 0.00258 0.035735
11307 0.003352 0.002615 0.035276
11308 0.003328 0.002562 0.033961
11309 0.003252 0.002558 0.038668
11310 0.004075 0.002747 0.032993
11311 0.00341 0.002768 0.035595
11312 0.00348 0.002594 0.034107
11313 0.003549 0.002666 0.036697
11314 0.003255 0.002551 0.032569
11315 0.00327 0.002569 0.034652
11316 0.003368 0.00257 0.032412
11317 0.003262 0.002559 0.03327
11318 0.003258 0.002568 0.032937
11319 0.00335 0.002556 0.032638
11320 0.003276 0.002558 0.032319
11321 0.003415 0.002559 0.037858
11322 0.003264 0.00257 0.032493
11323 0.003236 0.002562 0.032826
11324 0.003779 0.002844 0.032488
11325 0.003279 0.002561 0.032676
11326 0.003612 0.003355 0.032408
11327 0.003396 0.002566 0.032981
11328 0.003311 0.002564 0.033315
11329 0.003275 0.002563 0.032332
11330 0.003258 0.002568 0.032841
11331 0.003282 0.002583 0.034205
11332 0.003429 0.002564 0.032367
11333 0.003353 0.002559 0.032399
11334 0.003301 0.002563 0.037144
11335 0.003268 0.002564 0.032396
11336 0.003252 0.002673 0.034902
11337 0.003579 0.002855 0.035703
11338 0.003527 0.002793 0.036215
11339 0.003867 0.00293 0.035687
11340 0.003562 0.002819 0.035807
11341 0.003817 0.002872 0.035362
11342 0.003546 0.002812 0.035464
11343 0.003557 0.002927 0.035552
11344 0.00359 0.002801 0.035341
11345 0.003556 0.002893 0.03628
11346 0.003555 0.002841 0.035565
11347 0.003555 0.002812 0.03555
11348 0.003697 0.003003 0.036821
11349 0.00368 0.002802 0.035365
11350 0.003606 0.002844 0.035375
11351 0.003568 0.0028 0.035271
11352 0.003535 0.002798 0.03566
11353 0.003565 0.002805 0.03605
11354 0.003565 0.002803 0.035886
11355 0.003592 0.002838 0.038183
11356 0.003633 0.002907 0.035457
11357 0.003585 0.002797 0.035606
11358 0.004042 0.002931 0.035531
11359 0.003769 0.00285 0.035367
11360 0.003666 0.002808 0.035742
11361 0.003586 0.002906 0.03533
11362 0.003576 0.002802 0.035623
11363 0.00355 0.002804 0.03546
11364 0.003615 0.002808 0.035439
11365 0.003556 0.002817 0.035341
11366 0.003692 0.002824 0.035341
11367 0.003622 0.002989 0.045975
11368 0.004484 0.003537 0.037003
11369 0.003571 0.002805 0.036325
11370 0.003635 0.002883 0.035432
11371 0.003555 0.002874 0.036696
11372 0.003711 0.002848 0.040074
11373 0.004275 0.002849 0.038061
11374 0.003902 0.002912 0.038757
11375 0.003569 0.002813 0.036155
11376 0.00365 0.002843 0.035429
11377 0.003561 0.002803 0.035831
11378 0.003572 0.002819 0.035528
11379 0.00356 0.002821 0.037389
11380 0.003767 0.002804 0.036424
11381 0.003547 0.002809 0.035529
11382 0.00373 0.002813 0.035748
11383 0.003613 0.002854 0.038572
11384 0.003855 0.002907 0.03772
11385 0.004078 0.003088 0.040354
11386 0.003608 0.002903 0.039538
11387 0.003634 0.002846 0.040032
11388 0.003589 0.002809 0.036518
11389 0.003717 0.002855 0.035812
11390 0.003592 0.002817 0.043567
11391 0.003657 0.002944 0.03791
11392 0.003971 0.00307 0.037021
11393 0.003668 0.002832 0.037894
11394 0.003733 0.002813 0.038567
11395 0.003803 0.003043 0.036627
11396 0.003582 0.00282 0.039184
11397 0.003695 0.002819 0.037111
11398 0.003718 0.003102 0.040477
11399 0.004 0.003226 0.044405
11400 0.004578 0.00342 0.047017
11401 0.003922 0.002887 0.039155
11402 0.004205 0.00296 0.037913
11403 0.00365 0.002926 0.037568
11404 0.003631 0.002814 0.039365
11405 0.003892 0.002963 0.03722
11406 0.003625 0.002923 0.037543
11407 0.004206 0.003642 0.049956
11408 0.003954 0.00329 0.042072
11409 0.00389 0.003743 0.042459
11410 0.00376 0.003339 0.042523
11411 0.004435 0.003603 0.040662
11412 0.0036 0.00339 0.046066
11413 0.005 0.003841 0.050673
11414 0.004659 0.003924 0.051217
11415 0.004643 0.003633 0.050404
11416 0.003794 0.003374 0.040868
11417 0.003838 0.003376 0.041678
11418 0.003893 0.00287 0.043478
11419 0.00374 0.003302 0.04589
11420 0.004573 0.003669 0.050225
11421 0.00467 0.00362 0.050054
11422 0.004492 0.003612 0.041896
11423 0.004195 0.003663 0.043913
11424 0.004601 0.00398 0.05927
11425 0.006075 0.00473 0.065771
11426 0.005979 0.004683 0.0614
11427 0.005454 0.004171 0.052773
11428 0.006245 0.004956 0.065009
11429 0.005882 0.004518 0.058091
11430 0.004743 0.003994 0.052967
11431 0.006657 0.004811 0.053796
11432 0.004997 0.003844 0.054613
11433 0.004879 0.004441 0.053578
11434 0.004746 0.0037 0.055231
11435 0.004829 0.003658 0.057587
11436 0.006004 0.004668 0.055105
11437 0.00518 0.003682 0.053252
11438 0.005587 0.004087 0.054288
11439 0.006021 0.003834 0.050273
11440 0.004746 0.003879 0.056272
11441 0.004733 0.003723 0.054314
11442 0.004666 0.003991 0.050909
11443 0.004815 0.004699 0.054508
11444 0.004877 0.003772 0.052179
11445 0.0052 0.003688 0.063875
11446 0.004912 0.004348 0.055461
11447 0.004714 0.004084 0.054713
11448 0.004832 0.003685 0.048934
11449 0.005635 0.004235 0.049346
11450 0.004846 0.003751 0.053186
11451 0.004845 0.003685 0.050833
11452 0.004848 0.003851 0.051111
11453 0.005947 0.004684 0.052207
11454 0.005693 0.004153 0.05601
11455 0.005188 0.003832 0.053515
11456 0.005594 0.004401 0.050648
11457 0.004667 0.003669 0.054245
11458 0.004757 0.00375 0.050075
11459 0.00477 0.00388 0.054754
11460 0.004872 0.003727 0.056389
11461 0.004973 0.004032 0.055214
11462 0.005105 0.003801 0.051786
11463 0.006195 0.004006 0.050988
11464 0.004874 0.004613 0.05116
11465 0.005494 0.003864 0.051249
11466 0.005028 0.003715 0.05328
11467 0.004763 0.003776 0.053492
11468 0.005769 0.004091 0.049867
11469 0.006092 0.004701 0.059651
11470 0.006289 0.004745 0.063472
11471 0.00576 0.004716 0.065215
11472 0.00614 0.004751 0.065523
11473 0.005687 0.004606 0.055997
11474 0.005453 0.00474 0.051914
11475 0.004816 0.003865 0.05379
11476 0.004791 0.003982 0.055382
11477 0.005143 0.003881 0.060686
11478 0.005013 0.003732 0.056162
11479 0.004765 0.003929 0.05103
11480 0.005399 0.004136 0.050366
11481 0.005014 0.003723 0.052473
11482 0.00572 0.003766 0.049603
11483 0.004719 0.003904 0.050136
11484 0.005937 0.004784 0.052638
11485 0.005917 0.004751 0.050517
11486 0.004702 0.003955 0.044103
11487 0.004294 0.003841 0.041971
11488 0.004508 0.003114 0.042511
11489 0.004099 0.003235 0.052363
11490 0.004743 0.0034 0.046577
11491 0.004173 0.00369 0.04602
11492 0.004431 0.003252 0.04219
11493 0.00402 0.003116 0.041139
11494 0.004077 0.003315 0.042332
11495 0.004713 0.003862 0.053801
11496 0.004327 0.003279 0.044729
11497 0.004017 0.003716 0.043063
11498 0.004345 0.003788 0.041965
11499 0.004307 0.00397 0.049854
11500 0.004038 0.003123 0.040722
11501 0.004398 0.00321 0.041721
11502 0.004287 0.003138 0.04163
11503 0.004789 0.003117 0.040514
11504 0.004516 0.003452 0.040615
11505 0.003984 0.003399 0.040917
11506 0.004057 0.003138 0.041348
11507 0.003979 0.003364 0.040328
11508 0.004022 0.003135 0.040203
11509 0.004228 0.003168 0.040354
11510 0.004086 0.00312 0.041222
11511 0.004016 0.003122 0.039634
11512 0.004181 0.00318 0.039667
11513 0.003983 0.003182 0.039904
11514 0.003976 0.003157 0.040171
11515 0.003975 0.003208 0.03981
11516 0.003999 0.00317 0.040014
11517 0.004264 0.003701 0.052325
11518 0.005033 0.004068 0.053389
11519 0.005182 0.004173 0.051337
11520 0.005581 0.003678 0.041458
11521 0.005709 0.003257 0.040255
11522 0.003987 0.003126 0.041289
11523 0.004118 0.004006 0.041012
11524 0.004138 0.00357 0.042376
11525 0.004456 0.003789 0.041114
11526 0.004559 0.003298 0.043674
11527 0.004592 0.003741 0.045422
11528 0.004286 0.002748 0.040047
11529 0.004811 0.003423 0.040245
11530 0.004013 0.003128 0.04133
11531 0.005252 0.003986 0.059026
11532 0.005121 0.004006 0.061509
11533 0.005609 0.004254 0.044816
11534 0.004008 0.003131 0.044663
11535 0.003965 0.003168 0.043428
11536 0.004665 0.003197 0.041397
11537 0.004034 0.003142 0.041632
11538 0.003979 0.003141 0.041295
11539 0.003991 0.00313 0.040725
11540 0.004124 0.003148 0.040267
11541 0.004588 0.003246 0.041542
11542 0.004161 0.003162 0.040464
11543 0.004108 0.003581 0.04164
11544 0.004078 0.003141 0.04115
11545 0.005041 0.004073 0.049847
11546 0.004058 0.003145 0.040783
11547 0.004461 0.003143 0.040137
11548 0.003973 0.003159 0.040918
11549 0.004362 0.003221 0.041284
11550 0.004311 0.003149 0.041827
11551 0.004362 0.00322 0.043482
11552 0.004007 0.003212 0.041013
11553 0.003977 0.003637 0.041439
11554 0.004029 0.003169 0.040286
11555 0.004034 0.003295 0.0424
11556 0.004638 0.003718 0.050959
11557 0.004135 0.003244 0.043626
11558 0.004054 0.003616 0.04834
11559 0.004194 0.003476 0.040656
11560 0.003968 0.003314 0.04139
11561 0.00401 0.003142 0.042227
11562 0.003977 0.003148 0.042126
11563 0.004242 0.003195 0.040338
11564 0.004321 0.003163 0.040931
11565 0.00409 0.002861 0.036218
11566 0.003663 0.002969 0.0376
11567 0.003638 0.002853 0.046427
11568 0.003983 0.003373 0.048123
11569 0.00374 0.00295 0.03741
11570 0.00366 0.002859 0.036458
11571 0.003639 0.002855 0.037394
11572 0.003641 0.002884 0.037553
11573 0.003684 0.002857 0.036777
11574 0.003634 0.002858 0.038602
11575 0.003688 0.002867 0.03686
11576 0.003668 0.00292 0.036332
11577 0.004047 0.002905 0.036716
11578 0.003707 0.002873 0.036649
11579 0.003788 0.003503 0.046149
11580 0.003636 0.003449 0.042753
11581 0.004534 0.002898 0.037069
11582 0.00367 0.002857 0.036587
11583 0.003616 0.002856 0.036676
11584 0.003911 0.002863 0.037501
11585 0.003621 0.0029 0.036454
11586 0.00373 0.002855 0.036761
11587 0.00389 0.002855 0.036259
11588 0.003678 0.002877 0.037479
11589 0.003656 0.002898 0.038394
11590 0.003634 0.003125 0.037221
11591 0.003634 0.002877 0.04686
11592 0.003751 0.002881 0.043049
11593 0.004224 0.003757 0.039662
11594 0.003674 0.002899 0.03675
11595 0.00439 0.002865 0.036295
11596 0.003644 0.002876 0.037572
11597 0.003839 0.003308 0.03672
11598 0.003761 0.002884 0.037518
11599 0.003656 0.002921 0.036714
11600 0.003637 0.002861 0.036291
11601 0.003655 0.00315 0.037661
11602 0.003637 0.002862 0.038153
11603 0.003651 0.002863 0.03674
11604 0.00398 0.003087 0.03686
11605 0.003726 0.002867 0.041555
11606 0.005027 0.003915 0.051429
11607 0.005017 0.003865 0.042794
11608 0.003903 0.002883 0.036779
11609 0.003656 0.002886 0.036413
11610 0.003854 0.002858 0.037804
11611 0.003846 0.002955 0.037626
11612 0.003754 0.002866 0.037555
11613 0.003698 0.002866 0.036855
11614 0.003745 0.003421 0.039064
11615 0.003647 0.002866 0.037002
11616 0.003654 0.002874 0.03662
11617 0.003784 0.00366 0.037915
11618 0.003647 0.002962 0.042074
11619 0.004418 0.003913 0.045334
11620 0.003671 0.002881 0.036455
11621 0.003646 0.002873 0.036989
11622 0.003803 0.003019 0.036666
11623 0.003707 0.002908 0.037754
11624 0.003673 0.002869 0.03705
11625 0.003685 0.003098 0.037408
11626 0.003741 0.002868 0.036707
11627 0.003669 0.002942 0.037482
11628 0.003661 0.003098 0.038825
11629 0.003767 0.002882 0.040166
11630 0.003636 0.002963 0.04131
11631 0.004304 0.002968 0.039983
11632 0.003814 0.002882 0.036652
11633 0.003666 0.002866 0.037463
11634 0.005001 0.002967 0.036395
11635 0.003711 0.00287 0.036974
11636 0.003646 0.002955 0.036554
11637 0.003776 0.002886 0.037716
11638 0.003658 0.002959 0.036523
